id,esco_occupation,task_id,onet_task,weight,mean_task_SML,weighted_task_SML,has_bottlenecks,onet_occupation,onet_code,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,qD,q19,q20,q21,q22,q23
430,energy conservation officer,17791,"Explain energy conservation measures, such as the use of low flow showerheads and energy-efficient lighting.",0.05776173285198556,3.0,0.1732851985559567,True,weatherization installers and technicians,47-4099.03,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0
430,energy conservation officer,17792,"Install and seal air ducts, combustion air openings, or ventilation openings to improve heating and cooling efficiency.",0.05978339350180505,3.5875,0.21447292418772562,True,weatherization installers and technicians,47-4099.03,4.0,4.0,3.5,3.5,3.5,4.0,4.0,4.0,4.0,4.5,4.0,3.0,4.0,3.5,2.5,4.0,3.75,4.0,4.0,3.5,3.5,4.0,1.5,1.75
430,energy conservation officer,17793,Install storm windows or storm doors and verify proper fit.,0.04144404332129965,3.3875,0.14039169675090257,True,weatherization installers and technicians,47-4099.03,3.5,4.0,4.0,3.5,3.5,3.0,3.5,3.5,3.5,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.0,4.0,2.0,1.75
430,energy conservation officer,17794,"Make minor repairs using basic hand or power tools and materials, such as glass, lumber, and drywall.",0.051985559566787014,3.125,0.16245487364620942,True,weatherization installers and technicians,47-4099.03,3.5,4.0,4.5,3.5,2.5,2.5,3.5,3.5,3.0,3.0,3.0,3.0,3.5,2.5,3.5,3.0,4.0,2.5,4.0,2.5,3.0,3.5,2.0,2.0
430,energy conservation officer,17795,"Prepare and apply weather-stripping, glazing, caulking, or door sweeps to reduce energy losses.",0.05314079422382671,3.55,0.18864981949458481,True,weatherization installers and technicians,47-4099.03,4.0,4.0,4.0,3.5,3.5,3.5,4.0,3.5,3.5,3.5,4.0,3.5,4.0,3.5,3.0,4.0,3.25,3.5,4.0,3.5,3.5,4.0,1.75,2.25
430,energy conservation officer,17796,Prepare cost estimates or specifications for rehabilitation or weatherization services.,0.0544404332129964,3.3,0.1796534296028881,True,weatherization installers and technicians,47-4099.03,4.5,2.5,3.5,4.0,3.0,3.5,4.0,4.0,3.5,4.0,3.0,3.0,1.5,4.0,3.5,3.0,3.0,3.0,3.5,3.0,3.5,3.0,2.5,2.5
430,energy conservation officer,17797,"Wrap air ducts and water lines with insulating materials, such as duct wrap and pipe insulation.",0.05574007220216607,3.35,0.18672924187725634,True,weatherization installers and technicians,47-4099.03,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0
430,energy conservation officer,17798,Wrap water heaters with water heater blankets.,0.0472202166064982,3.35,0.15818772563176897,True,weatherization installers and technicians,47-4099.03,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0
430,energy conservation officer,17799,"Apply spackling, compounding, or other materials to repair holes in walls.",0.04678700361010831,3.75,0.17545126353790616,True,weatherization installers and technicians,47-4099.03,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,1.5,2.5
430,energy conservation officer,17800,Clean and maintain tools and equipment.,0.05675090252707584,3.275,0.18585920577617338,True,weatherization installers and technicians,47-4099.03,2.5,2.5,3.5,3.5,3.25,3.5,4.25,3.5,2.5,4.25,3.75,3.5,2.75,4.0,2.5,2.5,3.0,2.75,3.0,3.5,3.75,3.5,1.75,2.75
430,energy conservation officer,17801,Contact residents or building owners to schedule appointments.,0.05631768953068592,3.0,0.16895306859205778,True,weatherization installers and technicians,47-4099.03,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0
430,energy conservation officer,17802,"Explain recommendations, policies, procedures, requirements, or other related information to residents or building owners.",0.05718411552346572,3.0,0.17155234657039717,True,weatherization installers and technicians,47-4099.03,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0
430,energy conservation officer,17803,"Maintain activity logs, financial transaction logs, or other records of weatherization work performed.",0.060216606498194936,3.275,0.1972093862815884,True,weatherization installers and technicians,47-4099.03,3.0,3.5,3.0,4.5,3.0,3.0,3.5,5.0,3.0,3.0,3.5,3.0,3.0,3.5,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0
430,energy conservation officer,17804,"Prepare or assist in the preparation of bids, contracts, or written reports related to weatherization work.",0.05992779783393502,3.375,0.2022563176895307,False,weatherization installers and technicians,47-4099.03,3.0,3.5,3.0,3.5,3.5,3.0,2.5,3.5,3.0,3.0,3.5,4.0,4.0,3.5,3.5,3.5,3.0,4.0,4.0,3.5,4.5,3.5,2.5,3.0
432,furniture cleaner,12117,"Receive and mark articles for laundry or dry cleaning with identifying code numbers or names, using hand or machine markers.",0.035523667862455165,3.9,0.13854230466357514,True,laundry and dry-cleaning workers,51-6011.00,4.0,4.5,4.0,3.5,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,2.0,2.0
432,furniture cleaner,12118,"Start washers, dry cleaners, driers, or extractors, and turn valves or levers to regulate machine processes and the volume of soap, detergent, water, bleach, starch, and other additives.",0.03762358911540817,3.075,0.11569253652988012,True,laundry and dry-cleaning workers,51-6011.00,3.25,3.25,3.0,3.0,3.0,3.0,3.25,3.5,3.25,3.0,3.75,2.75,3.0,3.25,3.0,3.25,3.0,3.0,3.25,3.25,3.5,3.0,2.25,2.0
432,furniture cleaner,12119,"Sort and count articles removed from dryers, and fold, wrap, or hang them.",0.03683611864555079,4.1,0.15102808644675822,False,laundry and dry-cleaning workers,51-6011.00,4.5,4.5,4.0,4.25,4.0,4.25,4.0,4.5,4.0,4.25,4.5,4.25,3.75,4.25,3.75,4.75,4.0,3.25,4.75,4.25,4.25,4.25,2.5,3.0
432,furniture cleaner,12120,"Examine and sort into lots articles to be cleaned, according to color, fabric, dirt content, and cleaning technique required.",0.036048648175693414,3.475,0.12526905241053463,False,laundry and dry-cleaning workers,51-6011.00,3.5,3.5,3.5,4.25,3.5,3.25,3.5,4.0,3.0,3.25,3.5,3.75,3.25,3.75,3.25,4.25,3.5,3.25,4.25,3.25,3.25,3.25,3.0,3.0
432,furniture cleaner,12121,"Load articles into washers or dry-cleaning machines, or direct other workers to perform loading.",0.037973575990900336,3.425,0.13005949776883366,False,laundry and dry-cleaning workers,51-6011.00,3.75,3.5,3.5,3.5,3.25,3.0,3.25,3.75,4.0,3.5,4.0,2.75,3.5,3.75,3.5,3.5,3.0,3.25,3.5,3.5,4.0,3.5,2.5,2.5
432,furniture cleaner,12122,"Mix and add detergents, dyes, bleaches, starches, and other solutions and chemicals to clean, color, dry, or stiffen articles.",0.03386123020386735,2.7,0.09142532155044186,True,laundry and dry-cleaning workers,51-6011.00,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0
432,furniture cleaner,12123,"Clean machine filters, and lubricate equipment.",0.03631113833231254,3.6,0.13072009799632514,True,laundry and dry-cleaning workers,51-6011.00,4.25,3.75,4.0,3.75,3.75,3.75,3.5,3.75,4.0,3.5,4.0,3.75,3.25,3.5,3.25,3.5,3.25,3.75,3.75,3.75,3.5,3.5,2.0,3.0
432,furniture cleaner,12124,"Remove items from washers or dry-cleaning machines, or direct other workers to do so.",0.03683611864555079,3.5625,0.13122867267477467,True,laundry and dry-cleaning workers,51-6011.00,4.25,4.0,4.0,4.0,3.75,3.0,3.25,3.25,3.5,3.5,4.25,3.75,3.5,3.75,4.0,3.5,3.5,3.75,4.0,3.5,4.0,4.0,2.0,2.0
432,furniture cleaner,12125,"Operate extractors and driers, or direct their operation.",0.03709860880216992,3.4,0.12613526992737772,False,laundry and dry-cleaning workers,51-6011.00,4.0,3.75,3.5,3.5,3.25,3.0,3.5,3.25,3.25,3.5,3.75,3.5,3.5,3.0,3.5,3.75,3.0,3.25,3.75,3.75,3.5,3.5,2.75,2.5
432,furniture cleaner,12126,"Inspect soiled articles to determine sources of stains, to locate color imperfections, and to identify items requiring special treatment.",0.03342374660950214,3.2,0.10695598915040685,True,laundry and dry-cleaning workers,51-6011.00,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0
432,furniture cleaner,12128,"Spray steam, water, or air over spots to flush out chemicals, dry material, raise naps, or brighten colors.",0.03578615801907428,3.1,0.11093708985913028,True,laundry and dry-cleaning workers,51-6011.00,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0
432,furniture cleaner,12129,Operate dry-cleaning machines to clean soiled articles.,0.03342374660950214,3.05,0.10194242715898152,True,laundry and dry-cleaning workers,51-6011.00,3.5,3.5,3.0,3.0,3.0,3.0,3.5,3.0,2.5,3.0,3.5,3.5,3.0,2.5,3.0,3.5,3.0,3.0,3.5,3.5,3.0,3.0,2.5,2.0
432,furniture cleaner,12131,"Pre-soak, sterilize, scrub, spot-clean, and dry contaminated or stained articles, using neutralizer solutions and portable machines.",0.035086184268089946,3.1,0.10876717123107883,True,laundry and dry-cleaning workers,51-6011.00,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0
432,furniture cleaner,12132,Start pumps to operate distilling systems that drain and reclaim dry cleaning solvents.,0.030011374573453493,3.05,0.09153469244903314,True,laundry and dry-cleaning workers,51-6011.00,3.5,3.5,3.0,3.0,3.0,3.0,3.5,3.0,2.5,3.0,3.5,3.5,3.0,2.5,3.0,3.5,3.0,3.0,3.5,3.5,3.0,3.0,2.5,2.0
432,furniture cleaner,12133,"Operate machines that comb, dry and polish furs, clean, sterilize and fluff feathers and blankets, or roll and package towels.",0.033336249890629104,3.05,0.10167556216641876,True,laundry and dry-cleaning workers,51-6011.00,3.5,3.5,3.0,3.0,3.0,3.0,3.5,3.0,2.5,3.0,3.5,3.5,3.0,2.5,3.0,3.5,3.0,3.0,3.5,3.5,3.0,3.0,2.5,2.0
432,furniture cleaner,12134,"Spread soiled articles on work tables, and position stained portions over vacuum heads or on marble slabs.",0.029048910665850025,3.8,0.11038586053023008,False,laundry and dry-cleaning workers,51-6011.00,3.5,3.0,4.0,4.0,3.5,4.0,3.5,4.0,5.0,4.5,3.0,4.5,3.5,4.0,2.5,4.0,3.5,3.0,4.0,4.0,4.0,4.0,3.0,3.0
432,furniture cleaner,12135,"Sprinkle chemical solvents over stains, and pat areas with brushes or sponges to remove stains.",0.03386123020386735,3.1,0.10496981363198879,True,laundry and dry-cleaning workers,51-6011.00,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0
432,furniture cleaner,12136,Apply bleaching powders to spots and spray them with steam to remove stains from fabrics that do not respond to other cleaning solvents.,0.03762358911540817,3.1,0.11663312625776533,True,laundry and dry-cleaning workers,51-6011.00,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0
432,furniture cleaner,12137,"Mix bleaching agents with hot water in vats, and soak material until it is bleached.",0.034911190830343865,2.7,0.09426021524192844,True,laundry and dry-cleaning workers,51-6011.00,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0
432,furniture cleaner,12138,"Match sample colors, applying knowledge of bleaching agent and dye properties, and types, construction, conditions, and colors of articles.",0.03368623676612127,4.0,0.1347449470644851,False,laundry and dry-cleaning workers,51-6011.00,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0
432,furniture cleaner,12139,Apply chemicals to neutralize the effects of solvents.,0.034123720360486484,3.1,0.1057835331175081,True,laundry and dry-cleaning workers,51-6011.00,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0
432,furniture cleaner,12140,"Identify articles' fabrics and original dyes by sight and touch, or by testing samples with fire or chemical reagents.",0.030011374573453493,3.25,0.09753696736372386,True,laundry and dry-cleaning workers,51-6011.00,4.0,4.0,3.0,4.0,3.5,3.5,3.0,3.0,3.5,4.0,3.5,3.5,3.5,3.5,4.0,3.5,4.0,3.5,4.0,3.0,3.5,3.0,1.0,1.0
432,furniture cleaner,12141,"Dye articles to change or restore their colors, using knowledge of textile compositions and the properties and effects of bleaches and dyes.",0.027298976288389183,3.275,0.08940414734447458,True,laundry and dry-cleaning workers,51-6011.00,3.5,3.0,4.0,3.0,3.5,3.5,3.0,4.0,4.0,3.5,3.0,3.5,3.5,3.0,3.0,3.0,2.5,3.5,3.5,3.0,3.0,3.0,2.0,3.0
432,furniture cleaner,12142,"Iron or press articles, fabrics, and furs, using hand irons or pressing machines.",0.03263627613964476,2.875,0.09382929390147868,True,laundry and dry-cleaning workers,51-6011.00,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.5,3.0,4.0,4.0,2.0,3.5,4.0,2.0,2.0
432,furniture cleaner,12143,"Hang curtains, drapes, blankets, pants, and other garments on stretch frames to dry.",0.032286289264152584,3.8,0.12268789920377982,False,laundry and dry-cleaning workers,51-6011.00,3.5,3.0,4.0,4.0,3.5,4.0,3.5,4.0,5.0,4.5,3.0,4.5,3.5,4.0,2.5,4.0,3.5,3.0,4.0,4.0,4.0,4.0,3.0,3.0
432,furniture cleaner,12144,"Wash, dry-clean, or glaze delicate articles or fur garment linings by hand, using mild detergents or dry cleaning solutions.",0.02581153206754747,3.2,0.08259690261615191,True,laundry and dry-cleaning workers,51-6011.00,3.0,2.5,3.0,3.0,3.5,3.0,3.0,3.0,4.5,3.5,4.0,3.0,3.0,4.5,3.5,2.5,3.5,3.0,3.5,2.5,4.0,3.0,2.5,2.0
432,furniture cleaner,12145,Rinse articles in water and acetic acid solutions to remove excess dye and to fix colors.,0.030273864730072618,3.1,0.09384898066322511,True,laundry and dry-cleaning workers,51-6011.00,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0
432,furniture cleaner,12146,"Mend and sew articles, using hand stitching, adhesive patches, or sewing machines.",0.027386473007262227,3.5416666666666665,0.09699375856738705,False,laundry and dry-cleaning workers,51-6011.00,4.0,3.1666666666666665,3.5,3.333333333333333,3.6666666666666665,3.8333333333333335,3.333333333333333,3.1666666666666665,3.6666666666666665,3.5,3.6666666666666665,4.0,3.1666666666666665,4.0,3.6666666666666665,3.6666666666666665,2.833333333333333,4.0,4.0,3.6666666666666665,3.8333333333333335,4.0,3.0,2.333333333333333
432,furniture cleaner,12147,Immerse articles in bleaching baths to strip colors.,0.029661387697961325,3.8,0.11271327325225303,True,laundry and dry-cleaning workers,51-6011.00,3.0,2.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0
432,furniture cleaner,12148,"Clean fabrics, using vacuums or air hoses.",0.03219879254527955,3.1,0.0998162568903666,True,laundry and dry-cleaning workers,51-6011.00,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0
434,interpreter,9327,"Identify and resolve conflicts related to the meanings of words, concepts, practices, or behaviors.",0.06656126482213437,3.45,0.22963636363636358,True,interpreters and translators,27-3091.00,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.5,3.0,3.5,3.5,3.0,3.5,3.0,3.5,4.0,4.0,4.0,4.0,4.0,3.5,4.0,5.0,3.5
434,interpreter,9328,"Translate messages simultaneously or consecutively into specified languages, orally or by using hand signs, maintaining message content, context, and style as much as possible.",0.07604743083003952,3.45,0.26236363636363635,True,interpreters and translators,27-3091.00,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.5,3.0,3.5,3.5,3.0,3.5,3.0,3.5,4.0,4.0,4.0,4.0,4.0,3.5,4.0,5.0,3.5
434,interpreter,9329,"Proofread, edit, and revise translated materials.",0.06798418972332015,3.55,0.24134387351778652,True,interpreters and translators,27-3091.00,5.0,4.0,3.5,4.0,4.5,2.5,3.0,3.5,3.5,4.0,3.5,2.0,3.5,2.5,4.5,4.0,4.5,4.0,4.5,3.0,4.0,4.5,3.0,3.0
434,interpreter,9330,Check translations of technical terms and terminology to ensure that they are accurate and remain consistent throughout translation revisions.,0.06656126482213437,3.325,0.2213162055335968,True,interpreters and translators,27-3091.00,3.0,3.0,3.0,4.0,2.0,3.5,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
434,interpreter,9331,"Read written materials, such as legal documents, scientific works, or news reports, and rewrite material into specified languages.",0.06798418972332015,3.45,0.23454545454545456,True,interpreters and translators,27-3091.00,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.5,3.0,3.5,3.5,3.0,3.5,3.0,3.5,4.0,4.0,4.0,4.0,4.0,3.5,4.0,5.0,3.5
434,interpreter,9332,"Refer to reference materials, such as dictionaries, lexicons, encyclopedias, and computerized terminology banks, as needed to ensure translation accuracy.",0.06608695652173913,3.4,0.22469565217391302,True,interpreters and translators,27-3091.00,4.0,3.0,3.0,4.0,4.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0
434,interpreter,9333,"Compile terminology and information to be used in translations, including technical terms such as those for legal or medical material.",0.06845849802371541,3.725,0.25500790513833993,False,interpreters and translators,27-3091.00,3.5,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0
434,interpreter,9334,"Adapt translations to students' cognitive and grade levels, collaborating with educational team members as necessary.",0.05960474308300395,3.45,0.20563636363636364,True,interpreters and translators,27-3091.00,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.5,3.0,3.5,3.5,3.0,3.5,3.0,3.5,4.0,4.0,4.0,4.0,4.0,3.5,4.0,5.0,3.5
434,interpreter,9335,"Listen to speakers' statements to determine meanings and to prepare translations, using electronic listening systems as necessary.",0.07003952569169959,3.45,0.2416363636363636,True,interpreters and translators,27-3091.00,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.5,3.0,3.5,3.5,3.0,3.5,3.0,3.5,4.0,4.0,4.0,4.0,4.0,3.5,4.0,5.0,3.5
434,interpreter,9336,"Check original texts or confer with authors to ensure that translations retain the content, meaning, and feeling of the original material.",0.061501976284584974,3.325,0.20449407114624504,True,interpreters and translators,27-3091.00,3.0,3.0,3.0,4.0,2.0,3.5,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
434,interpreter,9337,Compile information on content and context of information to be translated and on intended audience.,0.05865612648221344,3.725,0.21849407114624506,False,interpreters and translators,27-3091.00,3.5,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0
434,interpreter,9338,Discuss translation requirements with clients and determine any fees to be charged for services provided.,0.060553359683794473,3.5,0.21193675889328065,False,interpreters and translators,27-3091.00,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.5,2.5
434,interpreter,9339,Adapt software and accompanying technical documents to another language and culture.,0.04853754940711462,3.45,0.16745454545454544,True,interpreters and translators,27-3091.00,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.5,3.0,3.5,3.5,3.0,3.5,3.0,3.5,4.0,4.0,4.0,4.0,4.0,3.5,4.0,5.0,3.5
434,interpreter,9340,"Educate students, parents, staff, and teachers about the roles and functions of educational interpreters.",0.05897233201581027,3.6,0.212300395256917,False,interpreters and translators,27-3091.00,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0
434,interpreter,9341,Train and supervise other translators or interpreters.,0.06245059288537549,3.975,0.24824110671936755,False,interpreters and translators,27-3091.00,3.5,4.0,4.5,4.5,4.0,3.5,4.0,4.5,3.5,4.5,5.0,4.0,3.5,5.0,3.0,3.5,4.0,2.5,4.0,3.5,4.0,4.0,3.0,3.0
434,interpreter,9342,Travel with or guide tourists who speak another language.,0.04,3.45,0.138,True,interpreters and translators,27-3091.00,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.5,3.0,3.5,3.5,3.0,3.5,3.0,3.5,4.0,4.0,4.0,4.0,4.0,3.5,4.0,5.0,3.5
435,greaser,11828,Reassemble machines after the completion of repair or maintenance work.,0.062432054666873724,3.2,0.19978257493399593,True,"maintenance workers, machinery",49-9043.00,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,2.0,3.0,3.0,2.0,2.0
435,greaser,11829,Start machines and observe mechanical operation to determine efficiency and to detect problems.,0.06398509085261686,3.2,0.20475229072837398,True,"maintenance workers, machinery",49-9043.00,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,3.5,3.0,3.0,3.0,3.5,3.0,4.0,3.0,2.5,2.0
435,greaser,11830,"Inspect or test damaged machine parts, and mark defective areas or advise supervisors of repair needs.",0.062432054666873724,3.35,0.20914738313402698,True,"maintenance workers, machinery",49-9043.00,3.6666666666666665,3.8333333333333335,3.333333333333333,3.8333333333333335,3.5,3.0,3.1666666666666665,3.6666666666666665,3.8333333333333335,4.0,3.6666666666666665,3.0,2.6666666666666665,3.5,3.333333333333333,3.6666666666666665,3.8333333333333335,3.8333333333333335,3.8333333333333335,3.0,3.5,4.166666666666667,2.1666666666666665,1.6666666666666667
435,greaser,11831,"Lubricate or apply adhesives or other materials to machines, machine parts, or other equipment, according to specified procedures.",0.059170678676813165,3.55,0.21005590930268672,True,"maintenance workers, machinery",49-9043.00,4.0,4.0,3.5,3.5,3.0,3.0,3.0,3.5,3.5,4.0,4.0,4.0,4.0,3.0,3.5,4.0,4.0,4.0,4.0,3.5,4.0,4.5,2.0,3.0
435,greaser,11832,"Install, replace, or change machine parts and attachments, according to production specifications.",0.06150023295542785,3.9,0.2398509085261686,True,"maintenance workers, machinery",49-9043.00,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,2.0,2.0
435,greaser,11833,"Dismantle machines and remove parts for repair, using hand tools, chain falls, jacks, cranes, or hoists.",0.06227675104829941,3.525,0.21952554744525543,True,"maintenance workers, machinery",49-9043.00,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.5,2.0,2.0
435,greaser,11834,"Record production, repair, and machine maintenance information.",0.06010250038825904,3.5,0.21035875135890664,False,"maintenance workers, machinery",49-9043.00,3.5,3.5,3.0,3.5,3.0,3.5,4.0,3.5,4.0,4.0,4.0,3.0,3.0,4.0,3.5,3.5,4.0,4.0,4.0,3.5,3.5,3.5,3.0,3.0
435,greaser,11835,Read work orders and specifications to determine machines and equipment requiring repair or maintenance.,0.06289796552259666,3.125,0.19655614225811457,True,"maintenance workers, machinery",49-9043.00,5.0,4.0,2.0,3.5,2.5,3.5,2.5,3.0,4.0,2.5,4.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,1.5,3.5,3.0,3.0,3.0
435,greaser,11836,"Set up and operate machines, and adjust controls to regulate operations.",0.05994719676968473,3.325,0.19932442925920174,True,"maintenance workers, machinery",49-9043.00,4.0,3.0,3.0,3.5,4.0,3.0,2.0,4.0,3.0,4.0,3.5,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.5,2.0
435,greaser,11837,"Collaborate with other workers to repair or move machines, machine parts, or equipment.",0.061189625718279225,3.35,0.20498524615623542,True,"maintenance workers, machinery",49-9043.00,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,5.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0
435,greaser,11838,"Inventory and requisition machine parts, equipment, and other supplies so that stock can be maintained and replenished.",0.060568411243981976,3.2125,0.1945760211212921,False,"maintenance workers, machinery",49-9043.00,3.75,3.75,2.75,4.0,2.75,3.25,2.25,3.5,3.0,4.25,4.0,2.5,2.5,3.25,3.5,2.0,2.25,3.0,3.5,3.0,4.25,3.5,2.25,2.25
435,greaser,11839,"Transport machine parts, tools, equipment, and other material between work areas and storage, using cranes, hoists, or dollies.",0.05621990992390122,2.95,0.1658487342755086,True,"maintenance workers, machinery",49-9043.00,4.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0
435,greaser,11840,Collect and discard worn machine parts and other refuse to maintain machinery and work areas.,0.056841124398198474,3.1,0.17620748563441527,True,"maintenance workers, machinery",49-9043.00,3.0,3.0,4.0,3.0,3.0,3.0,3.5,3.0,3.0,3.5,3.5,3.0,2.5,3.0,3.0,3.0,3.5,3.5,3.5,3.0,3.0,4.5,2.0,2.0
435,greaser,11841,"Clean machines and machine parts, using cleaning solvents, cloths, air guns, hoses, vacuums, or other equipment.",0.05668582077962416,2.9,0.16438888026091006,True,"maintenance workers, machinery",49-9043.00,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0
